timestamp,substation,event_type,fault_code,load_MW
2025-05-01 02:45:37,Substation-1,Normal,,68.59
2025-05-01 02:53:37,Substation-4,Overvoltage,OV-501,171.77
2025-05-01 02:53:37,Substation-5,Breaker Tripped,BR-305,143.09
2025-05-01 02:55:37,Substation-8,Undervoltage,UV-402,61.4
2025-05-01 03:05:37,Substation-5,Transformer Overheat,TR-210,74.19
2025-05-01 03:17:37,Substation-3,Transformer Overheat,TR-210,69.71
2025-05-01 03:45:37,Substation-6,Normal,,69.72
2025-05-01 03:57:37,Substation-2,Normal,,110.08
2025-05-01 04:39:37,Substation-9,Normal,,70.66
2025-05-01 04:43:37,Substation-9,Undervoltage,UV-402,167.47
2025-05-01 04:52:37,Substation-9,Normal,,129.36
2025-05-01 04:56:37,Substation-3,Undervoltage,UV-402,121.37
2025-05-01 05:00:37,Substation-8,Normal,,118.38
2025-05-01 05:15:37,Substation-3,Transformer Overheat,TR-210,177.79
2025-05-01 05:37:37,Substation-7,Normal,,177.84
2025-05-01 05:42:37,Substation-7,Normal,,51.95
2025-05-01 05:48:37,Substation-2,Breaker Tripped,BR-305,194.76
2025-05-01 06:03:37,Substation-5,Normal,,108.13
2025-05-01 06:46:37,Substation-3,Breaker Tripped,BR-305,107.85
2025-05-01 07:07:37,Substation-7,Breaker Tripped,BR-305,177.75
2025-05-01 07:12:37,Substation-9,Normal,,84.11
2025-05-01 07:28:37,Substation-10,Breaker Tripped,BR-305,97.46
2025-05-01 07:40:37,Substation-9,Normal,,193.74
2025-05-01 07:48:37,Substation-3,Normal,,149.03
2025-05-01 07:56:37,Substation-7,Frequency Drift,FD-112,180.19
2025-05-01 08:03:37,Substation-9,Transformer Overheat,TR-210,198.3
2025-05-01 08:04:37,Substation-8,Overvoltage,OV-501,109.16
2025-05-01 08:07:37,Substation-5,Overvoltage,OV-501,160.22
2025-05-01 08:08:37,Substation-1,Normal,,166.77
2025-05-01 08:36:37,Substation-2,Normal,,147.92
2025-05-01 08:42:37,Substation-9,Overload,OL-799,91.13
2025-05-01 09:13:37,Substation-6,Normal,,156.3
2025-05-01 09:27:37,Substation-4,Normal,,118.12
2025-05-01 09:28:37,Substation-9,Overload,OL-799,134.68
2025-05-01 09:39:37,Substation-7,Normal,,161.53
2025-05-01 09:46:37,Substation-3,Overvoltage,OV-501,152.47
2025-05-01 09:46:37,Substation-3,Breaker Tripped,BR-305,50.94
2025-05-01 09:52:37,Substation-7,Normal,,148.74
2025-05-01 09:57:37,Substation-10,Breaker Tripped,BR-305,84.62
2025-05-01 10:07:37,Substation-8,Normal,,159.91
2025-05-01 10:11:37,Substation-5,Normal,,80.83
2025-05-01 10:30:37,Substation-8,Undervoltage,UV-402,138.16
2025-05-01 10:56:37,Substation-4,Overvoltage,OV-501,143.73
2025-05-01 11:07:37,Substation-2,Normal,,81.51
2025-05-01 11:14:37,Substation-2,Undervoltage,UV-402,132.11
2025-05-01 11:26:37,Substation-6,Overvoltage,OV-501,136.17
2025-05-01 11:52:37,Substation-6,Normal,,148.66
2025-05-01 11:57:37,Substation-6,Normal,,88.15
2025-05-01 11:58:37,Substation-10,Normal,,188.16
2025-05-01 12:00:37,Substation-10,Undervoltage,UV-402,118.26
2025-05-01 12:11:37,Substation-5,Transformer Overheat,TR-210,111.86
2025-05-01 12:39:37,Substation-6,Undervoltage,UV-402,115.18
2025-05-01 12:50:37,Substation-6,Line Fault,LF-388,170.33
2025-05-01 13:22:37,Substation-7,Transformer Overheat,TR-210,62.09
2025-05-01 13:28:37,Substation-5,Frequency Drift,FD-112,127.52
2025-05-01 13:39:37,Substation-7,Transformer Overheat,TR-210,93.69
2025-05-01 13:57:37,Substation-10,Normal,,103.16
2025-05-01 14:00:37,Substation-9,Frequency Drift,FD-112,83.72
2025-05-01 14:02:37,Substation-4,Breaker Tripped,BR-305,158.61
2025-05-01 14:36:37,Substation-5,Breaker Tripped,BR-305,123.99
2025-05-01 14:38:37,Substation-4,Line Fault,LF-388,159.56
2025-05-01 14:41:37,Substation-8,Normal,,50.1
2025-05-01 14:45:37,Substation-6,Transformer Overheat,TR-210,157.57
2025-05-01 14:47:37,Substation-8,Undervoltage,UV-402,69.35
2025-05-01 14:57:37,Substation-3,Overload,OL-799,148.81
2025-05-01 15:11:37,Substation-10,Overvoltage,OV-501,162.11
2025-05-01 15:23:37,Substation-2,Overvoltage,OV-501,137.22
2025-05-01 15:29:37,Substation-5,Frequency Drift,FD-112,153.84
2025-05-01 15:54:37,Substation-3,Breaker Tripped,BR-305,93.04
2025-05-01 16:13:37,Substation-10,Normal,,79.79
2025-05-01 16:20:37,Substation-8,Normal,,64.67
2025-05-01 16:28:37,Substation-6,Undervoltage,UV-402,121.72
2025-05-01 16:37:37,Substation-5,Transformer Overheat,TR-210,64.99
2025-05-01 17:24:37,Substation-2,Line Fault,LF-388,97.3
2025-05-01 17:25:37,Substation-5,Normal,,122.1
2025-05-01 18:18:37,Substation-6,Normal,,106.12
2025-05-01 18:32:37,Substation-1,Frequency Drift,FD-112,111.36
2025-05-01 18:41:37,Substation-3,Overload,OL-799,186.34
2025-05-01 18:47:37,Substation-3,Normal,,91.48
2025-05-01 19:08:37,Substation-5,Transformer Overheat,TR-210,179.06
2025-05-01 19:14:37,Substation-2,Transformer Overheat,TR-210,90.32
2025-05-01 19:17:37,Substation-1,Undervoltage,UV-402,89.77
2025-05-01 19:17:37,Substation-5,Normal,,172.04
2025-05-01 19:18:37,Substation-10,Transformer Overheat,TR-210,176.48
2025-05-01 19:44:37,Substation-3,Normal,,65.94
2025-05-01 20:04:37,Substation-5,Normal,,130.59
2025-05-01 20:18:37,Substation-1,Transformer Overheat,TR-210,107.63
2025-05-01 20:24:37,Substation-7,Normal,,82.36
2025-05-01 20:26:37,Substation-8,Undervoltage,UV-402,50.33
2025-05-01 20:49:37,Substation-1,Normal,,155.02
2025-05-01 20:56:37,Substation-3,Normal,,106.95
2025-05-01 20:57:37,Substation-10,Overvoltage,OV-501,176.82
2025-05-01 21:06:37,Substation-1,Normal,,97.56
2025-05-01 21:09:37,Substation-1,Normal,,129.64
2025-05-01 21:22:37,Substation-4,Normal,,116.35
2025-05-01 21:32:37,Substation-2,Normal,,171.85
2025-05-01 21:33:37,Substation-3,Normal,,59.99
2025-05-01 22:00:37,Substation-2,Frequency Drift,FD-112,116.06
2025-05-01 22:02:37,Substation-2,Frequency Drift,FD-112,95.08
2025-05-01 22:13:37,Substation-1,Transformer Overheat,TR-210,87.68
2025-05-01 22:16:37,Substation-10,Undervoltage,UV-402,134.01
2025-05-01 22:23:37,Substation-8,Normal,,61.16
2025-05-01 22:42:37,Substation-4,Normal,,115.1
2025-05-01 22:44:37,Substation-5,Overload,OL-799,197.36
2025-05-01 23:00:37,Substation-2,Breaker Tripped,BR-305,120.58
2025-05-01 23:19:37,Substation-5,Overvoltage,OV-501,148.65
2025-05-01 23:26:37,Substation-4,Transformer Overheat,TR-210,96.17
2025-05-01 23:49:37,Substation-1,Transformer Overheat,TR-210,110.86
2025-05-01 23:51:37,Substation-8,Breaker Tripped,BR-305,166.22
2025-05-01 23:54:37,Substation-3,Normal,,142.72
2025-05-02 00:16:37,Substation-3,Normal,,189.16
2025-05-02 00:52:37,Substation-8,Breaker Tripped,BR-305,152.77
2025-05-02 01:25:37,Substation-9,Breaker Tripped,BR-305,135.99
2025-05-02 01:55:37,Substation-5,Overload,OL-799,127.03
2025-05-02 01:56:37,Substation-4,Transformer Overheat,TR-210,136.05
2025-05-02 01:59:37,Substation-4,Frequency Drift,FD-112,171.6
2025-05-02 02:00:37,Substation-4,Breaker Tripped,BR-305,80.47
2025-05-02 02:05:37,Substation-5,Normal,,50.56
2025-05-02 02:21:37,Substation-6,Undervoltage,UV-402,130.23
2025-05-02 02:34:37,Substation-3,Line Fault,LF-388,62.13
2025-05-02 02:51:37,Substation-8,Normal,,128.59
2025-05-02 02:56:37,Substation-2,Normal,,102.34
2025-05-02 03:00:37,Substation-1,Normal,,74.89
2025-05-02 03:10:37,Substation-7,Transformer Overheat,TR-210,119.61
2025-05-02 03:12:37,Substation-8,Breaker Tripped,BR-305,115.2
2025-05-02 03:19:37,Substation-4,Breaker Tripped,BR-305,53.0
2025-05-02 03:21:37,Substation-8,Transformer Overheat,TR-210,67.49
2025-05-02 04:04:37,Substation-1,Normal,,195.85
2025-05-02 04:12:37,Substation-3,Normal,,103.19
2025-05-02 04:15:37,Substation-9,Undervoltage,UV-402,198.9
2025-05-02 04:21:37,Substation-5,Normal,,171.99
2025-05-02 04:25:37,Substation-9,Normal,,173.52
2025-05-02 04:26:37,Substation-9,Overvoltage,OV-501,195.3
2025-05-02 04:41:37,Substation-10,Overvoltage,OV-501,129.43
2025-05-02 04:42:37,Substation-8,Undervoltage,UV-402,171.21
2025-05-02 04:53:37,Substation-2,Normal,,118.67
2025-05-02 05:00:37,Substation-1,Line Fault,LF-388,69.47
2025-05-02 05:10:37,Substation-4,Normal,,133.77
2025-05-02 05:18:37,Substation-5,Transformer Overheat,TR-210,147.34
2025-05-02 05:23:37,Substation-5,Normal,,192.07
2025-05-02 05:29:37,Substation-8,Normal,,155.75
2025-05-02 05:44:37,Substation-3,Frequency Drift,FD-112,139.08
2025-05-02 05:52:37,Substation-4,Normal,,53.06
2025-05-02 06:00:37,Substation-5,Breaker Tripped,BR-305,104.97
2025-05-02 06:23:37,Substation-9,Normal,,175.97
2025-05-02 06:32:37,Substation-3,Line Fault,LF-388,135.77
2025-05-02 06:52:37,Substation-9,Undervoltage,UV-402,173.44
2025-05-02 06:54:37,Substation-5,Normal,,106.17
2025-05-02 06:58:37,Substation-1,Normal,,64.66
2025-05-02 07:04:37,Substation-8,Normal,,80.52
2025-05-02 07:15:37,Substation-10,Normal,,64.92
2025-05-02 07:34:37,Substation-1,Overvoltage,OV-501,105.29
2025-05-02 08:03:37,Substation-8,Overvoltage,OV-501,195.5
2025-05-02 08:06:37,Substation-3,Breaker Tripped,BR-305,124.77
2025-05-02 08:06:37,Substation-5,Normal,,162.38
2025-05-02 08:26:37,Substation-6,Normal,,50.07
2025-05-02 08:29:37,Substation-2,Overvoltage,OV-501,71.75
2025-05-02 08:50:37,Substation-5,Normal,,166.51
2025-05-02 08:57:37,Substation-1,Undervoltage,UV-402,194.06
2025-05-02 09:05:37,Substation-1,Transformer Overheat,TR-210,184.27
2025-05-02 09:10:37,Substation-9,Transformer Overheat,TR-210,98.26
2025-05-02 09:12:37,Substation-9,Overvoltage,OV-501,126.86
2025-05-02 09:18:37,Substation-9,Breaker Tripped,BR-305,175.95
2025-05-02 09:26:37,Substation-3,Normal,,59.82
2025-05-02 09:34:37,Substation-9,Normal,,67.98
2025-05-02 09:56:37,Substation-1,Transformer Overheat,TR-210,110.49
2025-05-02 10:02:37,Substation-7,Normal,,191.68
2025-05-02 10:19:37,Substation-8,Normal,,108.68
2025-05-02 10:21:37,Substation-6,Normal,,81.6
2025-05-02 10:25:37,Substation-5,Normal,,71.1
2025-05-02 10:53:37,Substation-1,Normal,,60.22
2025-05-02 10:58:37,Substation-8,Normal,,182.12
2025-05-02 11:06:37,Substation-8,Normal,,138.15
2025-05-02 11:08:37,Substation-9,Undervoltage,UV-402,52.32
2025-05-02 11:26:37,Substation-3,Normal,,155.57
2025-05-02 11:31:37,Substation-10,Overvoltage,OV-501,162.58
2025-05-02 11:41:37,Substation-8,Overvoltage,OV-501,158.32
2025-05-02 11:43:37,Substation-1,Normal,,153.11
2025-05-02 11:49:37,Substation-4,Overvoltage,OV-501,173.65
2025-05-02 11:50:37,Substation-7,Line Fault,LF-388,185.73
2025-05-02 11:51:37,Substation-9,Normal,,118.11
2025-05-02 11:59:37,Substation-7,Normal,,138.27
2025-05-02 12:13:37,Substation-3,Overload,OL-799,110.72
2025-05-02 12:29:37,Substation-1,Frequency Drift,FD-112,165.28
2025-05-02 12:35:37,Substation-4,Normal,,184.89
2025-05-02 13:44:37,Substation-10,Line Fault,LF-388,52.55
2025-05-02 13:46:37,Substation-1,Normal,,173.13
2025-05-02 13:56:37,Substation-10,Overvoltage,OV-501,174.74
2025-05-02 14:11:37,Substation-5,Transformer Overheat,TR-210,122.63
2025-05-02 14:26:37,Substation-9,Breaker Tripped,BR-305,56.7
2025-05-02 14:27:37,Substation-8,Frequency Drift,FD-112,199.69
2025-05-02 14:32:37,Substation-7,Overvoltage,OV-501,70.45
2025-05-02 14:33:37,Substation-7,Frequency Drift,FD-112,116.17
2025-05-02 14:42:37,Substation-7,Breaker Tripped,BR-305,122.31
2025-05-02 14:43:37,Substation-1,Normal,,168.55
2025-05-02 14:49:37,Substation-6,Line Fault,LF-388,157.38
2025-05-02 14:50:37,Substation-5,Breaker Tripped,BR-305,170.61
2025-05-02 15:00:37,Substation-4,Line Fault,LF-388,145.17
2025-05-02 15:01:37,Substation-4,Undervoltage,UV-402,157.08
2025-05-02 15:11:37,Substation-4,Line Fault,LF-388,94.82
2025-05-02 15:19:37,Substation-9,Normal,,172.31
2025-05-02 15:24:37,Substation-2,Undervoltage,UV-402,112.87
2025-05-02 15:27:37,Substation-7,Normal,,173.53
2025-05-02 15:29:37,Substation-6,Transformer Overheat,TR-210,93.37
2025-05-02 15:32:37,Substation-9,Normal,,87.72
2025-05-02 16:05:37,Substation-2,Normal,,135.57
2025-05-02 16:44:37,Substation-6,Line Fault,LF-388,70.57
2025-05-02 17:28:37,Substation-6,Breaker Tripped,BR-305,138.03
2025-05-02 17:44:37,Substation-8,Breaker Tripped,BR-305,154.18
2025-05-02 17:50:37,Substation-5,Normal,,134.76
2025-05-02 18:12:37,Substation-2,Line Fault,LF-388,123.91
2025-05-02 18:33:37,Substation-3,Transformer Overheat,TR-210,184.9
2025-05-02 19:13:37,Substation-7,Normal,,67.63
2025-05-02 19:24:37,Substation-2,Normal,,124.98
2025-05-02 19:33:37,Substation-1,Undervoltage,UV-402,152.82
2025-05-02 19:40:37,Substation-10,Breaker Tripped,BR-305,173.73
2025-05-02 19:57:37,Substation-1,Overload,OL-799,70.94
2025-05-02 19:59:37,Substation-10,Breaker Tripped,BR-305,78.91
2025-05-02 20:11:37,Substation-3,Normal,,76.61
2025-05-02 20:23:37,Substation-2,Overload,OL-799,97.89
2025-05-02 20:40:37,Substation-3,Normal,,94.74
2025-05-02 20:49:37,Substation-8,Frequency Drift,FD-112,139.33
2025-05-02 21:03:37,Substation-4,Frequency Drift,FD-112,115.29
2025-05-02 21:04:37,Substation-3,Normal,,155.73
2025-05-02 21:13:37,Substation-5,Normal,,67.85
2025-05-02 21:14:37,Substation-4,Breaker Tripped,BR-305,90.64
2025-05-02 21:18:37,Substation-2,Frequency Drift,FD-112,174.75
2025-05-02 21:19:37,Substation-1,Breaker Tripped,BR-305,100.25
2025-05-02 21:24:37,Substation-5,Undervoltage,UV-402,137.95
2025-05-02 21:26:37,Substation-7,Undervoltage,UV-402,106.24
2025-05-02 21:40:37,Substation-5,Normal,,111.55
2025-05-02 21:41:37,Substation-3,Overvoltage,OV-501,88.91
2025-05-02 21:53:37,Substation-7,Breaker Tripped,BR-305,124.23
2025-05-02 21:58:37,Substation-1,Normal,,176.86
2025-05-02 22:05:37,Substation-1,Normal,,113.41
2025-05-02 22:07:37,Substation-2,Normal,,104.32
2025-05-02 22:12:37,Substation-6,Normal,,61.18
2025-05-02 22:44:37,Substation-1,Overvoltage,OV-501,69.97
2025-05-02 23:03:37,Substation-6,Normal,,63.83
2025-05-02 23:07:37,Substation-10,Normal,,179.23
2025-05-02 23:13:37,Substation-10,Normal,,65.81
2025-05-02 23:18:37,Substation-10,Transformer Overheat,TR-210,165.34
2025-05-02 23:37:37,Substation-10,Normal,,86.4
2025-05-02 23:56:37,Substation-5,Normal,,120.14
2025-05-03 00:19:37,Substation-1,Line Fault,LF-388,118.36
2025-05-03 00:33:37,Substation-4,Normal,,111.18
2025-05-03 00:33:37,Substation-4,Undervoltage,UV-402,119.06
2025-05-03 00:58:37,Substation-7,Normal,,84.61
2025-05-03 01:02:37,Substation-2,Normal,,55.73
2025-05-03 01:09:37,Substation-2,Overvoltage,OV-501,167.46
2025-05-03 01:21:37,Substation-1,Undervoltage,UV-402,101.55
2025-05-03 01:54:37,Substation-7,Normal,,135.72
2025-05-03 02:32:37,Substation-8,Line Fault,LF-388,96.44
2025-05-03 02:32:37,Substation-10,Overvoltage,OV-501,127.88
2025-05-03 02:32:37,Substation-8,Breaker Tripped,BR-305,139.2
2025-05-03 02:52:37,Substation-6,Transformer Overheat,TR-210,117.65
2025-05-03 02:54:37,Substation-7,Overvoltage,OV-501,135.2
2025-05-03 02:54:37,Substation-6,Undervoltage,UV-402,174.21
2025-05-03 03:02:37,Substation-4,Normal,,60.25
2025-05-03 03:04:37,Substation-5,Overvoltage,OV-501,101.59
2025-05-03 03:21:37,Substation-5,Breaker Tripped,BR-305,150.32
2025-05-03 03:44:37,Substation-2,Normal,,50.01
2025-05-03 04:14:37,Substation-1,Breaker Tripped,BR-305,100.68
2025-05-03 04:22:37,Substation-6,Overvoltage,OV-501,146.14
2025-05-03 04:27:37,Substation-9,Normal,,75.45
2025-05-03 05:03:37,Substation-9,Overvoltage,OV-501,88.41
2025-05-03 05:09:37,Substation-8,Normal,,60.65
2025-05-03 05:11:37,Substation-2,Line Fault,LF-388,187.98
2025-05-03 05:34:37,Substation-1,Normal,,106.4
2025-05-03 05:43:37,Substation-3,Normal,,57.76
2025-05-03 05:54:37,Substation-3,Breaker Tripped,BR-305,76.99
2025-05-03 06:03:37,Substation-3,Overvoltage,OV-501,179.57
2025-05-03 06:20:37,Substation-8,Overload,OL-799,158.67
2025-05-03 06:21:37,Substation-9,Breaker Tripped,BR-305,173.37
2025-05-03 06:21:37,Substation-7,Line Fault,LF-388,157.27
2025-05-03 06:25:37,Substation-4,Normal,,144.02
2025-05-03 06:27:37,Substation-4,Normal,,163.11
2025-05-03 06:40:37,Substation-9,Frequency Drift,FD-112,137.99
2025-05-03 06:52:37,Substation-7,Breaker Tripped,BR-305,134.2
2025-05-03 06:55:37,Substation-8,Normal,,168.2
2025-05-03 07:19:37,Substation-7,Line Fault,LF-388,97.85
2025-05-03 07:29:37,Substation-9,Breaker Tripped,BR-305,178.32
2025-05-03 07:32:37,Substation-8,Normal,,50.02
2025-05-03 07:45:37,Substation-10,Undervoltage,UV-402,80.65
2025-05-03 08:12:37,Substation-1,Transformer Overheat,TR-210,176.33
2025-05-03 08:14:37,Substation-2,Overvoltage,OV-501,195.41
2025-05-03 08:20:37,Substation-3,Transformer Overheat,TR-210,130.39
2025-05-03 08:29:37,Substation-6,Breaker Tripped,BR-305,116.77
2025-05-03 08:31:37,Substation-2,Frequency Drift,FD-112,183.83
2025-05-03 08:53:37,Substation-10,Line Fault,LF-388,69.83
2025-05-03 09:10:37,Substation-5,Normal,,174.84
2025-05-03 09:22:37,Substation-6,Frequency Drift,FD-112,73.07
2025-05-03 09:33:37,Substation-2,Frequency Drift,FD-112,92.79
2025-05-03 09:45:37,Substation-4,Undervoltage,UV-402,176.37
2025-05-03 09:45:37,Substation-7,Overload,OL-799,190.47
2025-05-03 09:48:37,Substation-9,Normal,,190.95
2025-05-03 09:51:37,Substation-1,Normal,,84.24
2025-05-03 09:58:37,Substation-7,Overload,OL-799,162.09
2025-05-03 10:23:37,Substation-7,Transformer Overheat,TR-210,57.0
2025-05-03 11:10:37,Substation-5,Normal,,110.23
2025-05-03 11:11:37,Substation-10,Overload,OL-799,87.95
2025-05-03 11:14:37,Substation-5,Normal,,145.39
2025-05-03 11:19:37,Substation-2,Frequency Drift,FD-112,105.48
2025-05-03 12:03:37,Substation-6,Normal,,98.21
2025-05-03 12:04:37,Substation-3,Transformer Overheat,TR-210,99.77
2025-05-03 12:41:37,Substation-1,Normal,,97.49
2025-05-03 12:51:37,Substation-2,Breaker Tripped,BR-305,58.47
2025-05-03 12:55:37,Substation-8,Breaker Tripped,BR-305,157.28
2025-05-03 13:07:37,Substation-9,Undervoltage,UV-402,70.28
2025-05-03 13:10:37,Substation-9,Overload,OL-799,125.57
2025-05-03 13:18:37,Substation-6,Line Fault,LF-388,55.24
2025-05-03 13:35:37,Substation-8,Normal,,196.81
2025-05-03 13:58:37,Substation-2,Frequency Drift,FD-112,56.6
2025-05-03 13:59:37,Substation-10,Normal,,142.28
2025-05-03 14:05:37,Substation-10,Normal,,190.08
2025-05-03 14:07:37,Substation-10,Breaker Tripped,BR-305,117.39
2025-05-03 14:26:37,Substation-5,Normal,,89.4
2025-05-03 14:31:37,Substation-9,Normal,,91.82
2025-05-03 14:36:37,Substation-7,Normal,,55.57
2025-05-03 14:48:37,Substation-10,Breaker Tripped,BR-305,53.23
2025-05-03 14:52:37,Substation-10,Transformer Overheat,TR-210,135.19
2025-05-03 15:00:37,Substation-3,Normal,,190.4
2025-05-03 15:13:37,Substation-4,Line Fault,LF-388,125.59
2025-05-03 15:28:37,Substation-9,Normal,,127.38
2025-05-03 15:34:37,Substation-9,Normal,,142.89
2025-05-03 15:35:37,Substation-10,Undervoltage,UV-402,194.34
2025-05-03 15:58:37,Substation-2,Normal,,73.82
2025-05-03 16:30:37,Substation-8,Breaker Tripped,BR-305,150.62
2025-05-03 16:35:37,Substation-5,Frequency Drift,FD-112,170.29
2025-05-03 16:57:37,Substation-9,Undervoltage,UV-402,106.09
2025-05-03 17:45:37,Substation-9,Normal,,138.49
2025-05-03 17:59:37,Substation-2,Normal,,166.0
2025-05-03 18:00:37,Substation-9,Normal,,166.44
2025-05-03 18:06:37,Substation-4,Undervoltage,UV-402,82.32
2025-05-03 18:06:37,Substation-4,Line Fault,LF-388,149.22
2025-05-03 18:10:37,Substation-10,Transformer Overheat,TR-210,93.85
2025-05-03 18:10:37,Substation-10,Frequency Drift,FD-112,126.31
2025-05-03 18:22:37,Substation-2,Undervoltage,UV-402,74.4
2025-05-03 18:38:37,Substation-7,Transformer Overheat,TR-210,126.72
2025-05-03 18:46:37,Substation-7,Breaker Tripped,BR-305,98.0
2025-05-03 18:49:37,Substation-6,Normal,,148.08
2025-05-03 19:14:37,Substation-5,Normal,,179.72
2025-05-03 19:29:37,Substation-9,Overload,OL-799,162.74
2025-05-03 19:39:37,Substation-6,Overload,OL-799,58.92
2025-05-03 19:43:37,Substation-4,Normal,,57.31
2025-05-03 19:44:37,Substation-4,Normal,,181.79
2025-05-03 19:45:37,Substation-4,Overvoltage,OV-501,109.83
2025-05-03 19:50:37,Substation-9,Line Fault,LF-388,99.56
2025-05-03 20:02:37,Substation-6,Normal,,185.7
2025-05-03 20:06:37,Substation-1,Transformer Overheat,TR-210,76.52
2025-05-03 20:18:37,Substation-4,Normal,,120.72
2025-05-03 20:53:37,Substation-7,Normal,,121.92
2025-05-03 21:08:37,Substation-7,Breaker Tripped,BR-305,159.41
2025-05-03 21:15:37,Substation-7,Frequency Drift,FD-112,99.78
2025-05-03 21:22:37,Substation-4,Normal,,89.43
2025-05-03 21:24:37,Substation-9,Undervoltage,UV-402,125.75
2025-05-03 21:25:37,Substation-5,Normal,,103.92
2025-05-03 21:38:37,Substation-3,Normal,,86.08
2025-05-03 21:43:37,Substation-10,Breaker Tripped,BR-305,121.54
2025-05-03 21:45:37,Substation-10,Normal,,90.15
2025-05-03 21:50:37,Substation-7,Normal,,137.35
2025-05-03 22:00:37,Substation-7,Transformer Overheat,TR-210,131.09
2025-05-03 22:40:37,Substation-1,Breaker Tripped,BR-305,69.27
2025-05-03 22:53:37,Substation-9,Breaker Tripped,BR-305,166.77
2025-05-03 23:11:37,Substation-3,Transformer Overheat,TR-210,192.7
2025-05-03 23:38:37,Substation-2,Overvoltage,OV-501,146.94
2025-05-04 00:17:37,Substation-1,Transformer Overheat,TR-210,178.08
2025-05-04 00:20:37,Substation-1,Overvoltage,OV-501,121.8
2025-05-04 00:30:37,Substation-7,Normal,,52.9
2025-05-04 00:33:37,Substation-4,Undervoltage,UV-402,97.09
2025-05-04 00:41:37,Substation-6,Normal,,55.79
2025-05-04 00:47:37,Substation-6,Normal,,144.98
2025-05-04 00:48:37,Substation-10,Line Fault,LF-388,159.19
2025-05-04 01:08:37,Substation-3,Normal,,169.75
2025-05-04 01:15:37,Substation-9,Normal,,116.54
2025-05-04 01:26:37,Substation-10,Breaker Tripped,BR-305,120.96
2025-05-04 01:30:37,Substation-9,Undervoltage,UV-402,145.92
2025-05-04 01:34:37,Substation-10,Normal,,96.05
2025-05-04 01:51:37,Substation-4,Undervoltage,UV-402,119.0
2025-05-04 01:54:37,Substation-3,Frequency Drift,FD-112,164.1
2025-05-04 01:58:37,Substation-7,Breaker Tripped,BR-305,73.88
2025-05-04 02:05:37,Substation-2,Breaker Tripped,BR-305,74.1
2025-05-04 02:08:37,Substation-6,Overvoltage,OV-501,88.41
2025-05-04 02:25:37,Substation-2,Normal,,141.16
2025-05-04 02:36:37,Substation-4,Normal,,67.04
2025-05-04 02:56:37,Substation-4,Overvoltage,OV-501,143.65
2025-05-04 02:56:37,Substation-7,Normal,,90.94
2025-05-04 03:00:37,Substation-2,Normal,,153.12
2025-05-04 03:04:37,Substation-6,Normal,,50.45
2025-05-04 03:06:37,Substation-6,Breaker Tripped,BR-305,134.28
2025-05-04 03:11:37,Substation-7,Normal,,161.56
2025-05-04 03:12:37,Substation-3,Line Fault,LF-388,168.14
2025-05-04 03:23:37,Substation-8,Normal,,62.89
2025-05-04 03:35:37,Substation-7,Frequency Drift,FD-112,99.93
2025-05-04 03:59:37,Substation-2,Overvoltage,OV-501,70.1
2025-05-04 04:00:37,Substation-5,Undervoltage,UV-402,194.0
2025-05-04 04:05:37,Substation-5,Normal,,149.55
2025-05-04 04:06:37,Substation-5,Normal,,64.84
2025-05-04 04:08:37,Substation-6,Overload,OL-799,132.05
2025-05-04 04:16:37,Substation-8,Transformer Overheat,TR-210,95.39
2025-05-04 04:59:37,Substation-10,Overvoltage,OV-501,77.68
2025-05-04 05:31:37,Substation-3,Breaker Tripped,BR-305,148.07
2025-05-04 05:45:37,Substation-9,Line Fault,LF-388,139.4
2025-05-04 05:58:37,Substation-9,Frequency Drift,FD-112,65.24
2025-05-04 06:08:37,Substation-5,Undervoltage,UV-402,153.36
2025-05-04 06:19:37,Substation-9,Normal,,131.69
2025-05-04 06:23:37,Substation-10,Transformer Overheat,TR-210,176.65
2025-05-04 06:25:37,Substation-4,Line Fault,LF-388,149.09
2025-05-04 06:38:37,Substation-8,Normal,,129.19
2025-05-04 06:51:37,Substation-8,Normal,,90.27
2025-05-04 06:55:37,Substation-10,Normal,,158.13
2025-05-04 07:00:37,Substation-1,Undervoltage,UV-402,78.84
2025-05-04 07:06:37,Substation-6,Line Fault,LF-388,53.99
2025-05-04 07:16:37,Substation-5,Frequency Drift,FD-112,186.8
2025-05-04 07:37:37,Substation-10,Normal,,154.59
2025-05-04 07:55:37,Substation-10,Normal,,153.66
2025-05-04 08:16:37,Substation-5,Transformer Overheat,TR-210,77.19
2025-05-04 08:22:37,Substation-7,Overload,OL-799,86.03
2025-05-04 08:27:37,Substation-10,Normal,,156.16
2025-05-04 08:41:37,Substation-2,Normal,,128.93
2025-05-04 08:44:37,Substation-6,Line Fault,LF-388,139.97
2025-05-04 08:46:37,Substation-10,Line Fault,LF-388,95.96
2025-05-04 09:01:37,Substation-3,Frequency Drift,FD-112,164.64
2025-05-04 09:17:37,Substation-7,Undervoltage,UV-402,106.64
2025-05-04 09:21:37,Substation-6,Normal,,137.04
2025-05-04 10:12:37,Substation-7,Overvoltage,OV-501,163.6
2025-05-04 10:22:37,Substation-3,Normal,,130.07
2025-05-04 10:32:37,Substation-7,Undervoltage,UV-402,106.17
2025-05-04 10:33:37,Substation-6,Normal,,62.98
2025-05-04 10:36:37,Substation-10,Transformer Overheat,TR-210,171.25
